Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,02/11/2023,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 1>SYA B5-1 Ball,,,62,36,7431346,,
,02/11/2023,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Bovenzi,,,43,36,7431345,,
20111736,02/11/2023,12:45 PM,2:00 PM,>Boys>Boys 6th Grade Division 1>BRYC B6-1 Mitchell,Bryant Center,Game,>Boys>Boys 6th Grade Division 1>Turnpike B6- Ours,lost Jackson ,,47,18,7431474,,
,02/11/2023,1:15 PM,2:30 PM,>Boys>Boys 5th grade Division 3>Gainesville B5-3  Penn,Unity Braxton MS,Game,>Boys>Boys 5th grade Division 3>Burke B5-3 Hess,,,24,27,7431458,,
,02/11/2023,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 2 >Gum Springs B8-2 Smith,Gum Springs CC,Game,>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins,,,63,55,7388521,,
,02/11/2023,1:45 PM,3:00 PM,>Boys>Boys 6th Grade Division 1>McLean B6-1 Tallent,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick,use door 11 located back of school,,37,49,7390320,,
,02/11/2023,2:00 PM,3:15 PM,>Girls>Girls 5th grade Division 2>SYA G5-2 Trullender,Liberty MS-#1,Game,>Girls>Girls 5th grade Division 2>McLean G5-2 Roth,no zone,,18,30,7430965,,
,02/11/2023,2:00 PM,3:15 PM,>Girls>Girls 5th grade Division 2>Vienna G5-2 Korman,Liberty MS-#2,Game,>Girls>Girls 5th grade Division 2>Lee-Mt.Vernon G5-2  Allen,no zone,,22,25,7430962,,
,02/11/2023,2:00 PM,3:15 PM,>Girls>Girls 5th grade Division 2>Arlington G5-2 Wishneff,Bryant Center,Game,>Girls>Girls 5th grade Division 2>FPYC G5-2 Anderson,no zone,,25,6,7430963,,
,02/11/2023,2:15 PM,3:30 PM,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Henderson,Annandale HS-#2,Game,>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown,,,50,39,7388795,,
,02/11/2023,2:15 PM,3:30 PM,>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg,Annandale HS-#1,Game,>Boys>Boys 7th Grade Division 1>McLean B7-1 Leggett,,,52,72,7388735,,
,02/11/2023,2:30 PM,3:45 PM,>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray,Unity Braxton MS,Game,>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook,,,40,10,7390045,,
,02/11/2023,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm,Gum Springs CC,Game,>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang,,,41,26,7390217,,
,02/11/2023,2:50 PM,4:00 PM,>Girls>Girls 6th Grade Division 2>SYA G6 -* Johnson,Willard Middle School ,Game,>Girls>Girls 6th Grade Division 2>Great Falls G6-2 Lonnett/Outlaw,,,20,19,7390124,,
,02/11/2023,3:00 PM,4:15 PM,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Casey,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 2>Arlington B6-2 Romasco,,,48,44,7390555,,
,02/11/2023,3:00 PM,4:15 PM,>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions,Manassas Park CC - #1,Game,>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.,,,43,24,7390226,,
,02/11/2023,3:15 PM,4:30 PM,>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman,Mount Vernon HS #1,Game,>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker,,,56,31,7387783,,
,02/11/2023,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein,Jefferson HS-#1,Game,>Boys>Boys 7th Grade Division 2>Burke B7-* Shouman,,,75,45,7431499,,
,02/11/2023,3:15 PM,4:30 PM,>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols,Jefferson HS-#2,Game,>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery,,,24,17,7390044,,
,02/11/2023,3:15 PM,4:30 PM,>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston,Madison HS-Main,Game,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Lee,,,60,53,7387228,,
,02/11/2023,3:30 PM,4:45 PM,>Boys>Boys 7th Grade Division 1>South County B7-1 Brown,Annandale HS-#1,Game,>Boys>Boys 7th Grade Division 1>Gainesville B7-1 Dandrea,,,28,47,7388736,,
,02/11/2023,3:30 PM,4:45 PM,>Girls>Girls 7th Grade Division 2>Reston G7 Altamirano,Annandale HS-#2,Game,>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein,,,36,34,7389809,,
,02/11/2023,3:45 PM,5:00 PM,>Girls>Girls 5th grade Division 2>Annandale G5-2 Anderson,Unity Braxton MS,Game,>Girls>Girls 5th grade Division 2>Gainesville G5-2 Ratcliff,no zone,,20,31,7430964,,
,02/11/2023,3:45 PM,5:00 PM,>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco,Gum Springs CC,Game,>Boys>Boys 6th Grade Division 3>Lee-Mt. Vernon B6-3 Degenhardt,,,52,38,7390216,,
,02/11/2023,4:00 PM,5:10 PM,>Girls>Girls 5th grade Division 2>BRYC G5-2  Larson,Willard Middle School ,Game,>Girls>Girls 5th grade Division 2>DYS G5-2 Ranone,no zone,,10,25,7430961,,
,02/11/2023,4:15 PM,5:30 PM,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Harper,Manassas Park CC - #1,Game,>Boys>Boys 5th grade Division 2>Manassas Park B5-2 Toth,,,39,44,7431274,,
,02/11/2023,4:30 PM,5:45 PM,>Boys>Boys 8th Grade Division 1>Lee-Mt. Vernon B8-1 Bosley,Mount Vernon HS #1,Game,>Boys>Boys 8th Grade Division 1>Lee District CC B8-1 Love,,,57,60,7387219,,
,02/11/2023,4:30 PM,5:45 PM,>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett,Madison HS-Main,Game,>Boys>Boys 6th Grade Division 2>Springfield B6-2 Osborne,,,26,25,7390554,,
,02/11/2023,4:30 PM,5:45 PM,>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch,Jefferson HS-#1,Game,>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Taylor,,,45,50,7431504,,
,02/11/2023,4:30 PM,5:45 PM,>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner,Jefferson HS-#2,Game,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Amouri,,,44,23,7390047,,
,02/11/2023,4:45 PM,6:00 PM,>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt,,,55,41,7387180,,
,02/11/2023,4:45 PM,6:00 PM,>Boys>Boys 6th Grade Division 2>South County B6-2 Coleman,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim,,,56,52,7390523,,
,02/11/2023,5:00 PM,6:15 PM,>Boys>Boys 5th grade Division 1>BRYC B5-1 Webb,Unity Braxton MS,Game,>Boys>Boys 5th grade Division 1>Gainesville B5-1 Bauer,,,48,40,7431344,,
,02/11/2023,5:10 PM,6:20 PM,>Girls>Girls 5th grade Division 1>DYS G5-1 Samson,Willard Middle School ,Game,>Girls>Girls 5th grade Division 1>Great Falls G5-1 Rewalt,,,24,18,7431151,,
,02/11/2023,5:30 PM,6:45 PM,>Boys>Boys 8th Grade Division 3>CYA B8-3 Hessell,Manassas Park CC - #1,Game,>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman,,,49,53,7388821,,
,02/11/2023,5:45 PM,7:00 PM,>Boys>Boys 8th Grade Division 2 >Fort Hunt B8-2 Zippel,Mount Vernon HS #1,Game,>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller,,,40,59,7388514,,
,02/11/2023,5:45 PM,7:00 PM,>Boys>Boys 6th Grade Division 2>Lee District B6-2 Diffenbach,Jefferson HS-#2,Game,>Boys>Boys 6th Grade Division 2>SYA B6-2 Purdy,,,42,39,7390556,,
,02/11/2023,5:45 PM,7:00 PM,>Boys>Boys 8th Grade Division 3>SYA B8-* White,Jefferson HS-#1,Game,>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki,,,62,31,7431484,,
,02/11/2023,5:45 PM,7:00 PM,>Boys>Boys 7th Grade Division 3>Fort Hunt B7-3 Loving,Madison HS-Main,Game,>Boys>Boys 7th Grade Division 3>Great Falls B7-3 Conver,,,48,33,7389037,,
,02/11/2023,6:00 PM,7:15 PM,>Boys>Boys 8th Grade Division 2 >Gainesville B8-2 Maxwell,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein,lost AHS on 2-18,,56,64,7388436,,
,02/11/2023,6:00 PM,7:15 PM,>Boys>Boys 7th Grade Division 3>Lee-Mt. Vernon B7-* Beisner,Annandale HS-#2,Game,>Boys>Boys 7th Grade Division 3>SYA B7-3 Sorg,,,50,49,7389062,,
,02/11/2023,6:35 PM,7:50 PM,>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia,Willard Middle School ,Game,>Boys>Boys 5th grade Division 2>BRYC B5-2  Hoagland,,,41,57,7431275,,
,02/11/2023,7:00 PM,8:15 PM,>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor,Madison HS-Main,Game,>Boys>Boys 8th Grade Division 2 >Springfield B8-2 Morrison,,,52,42,7388511,,
,02/11/2023,7:00 PM,8:15 PM,>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Garey,Jefferson HS-#2,Game,>Girls>Girls 8th Grade Division 1>Arlington G8-1 Hall,scheduler error ,,46,27,7387276,,
,02/11/2023,7:00 PM,8:15 PM,>Boys>Boys 7th Grade Division 3>Gainesville B7-  Jackson,Jefferson HS-#1,Game,>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll,,,55,54,7389057,,
,02/11/2023,7:15 PM,8:30 PM,>Girls>Girls 8th Grade Division 1>SYA G8-1 Andersen,Annandale HS-#1,Game,>Girls>Girls 8th Grade Division 1>McLean G8-1 Kim,,,65,63,7387283,,
,02/11/2023,7:15 PM,8:30 PM,>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand,Annandale HS-#2,Game,>Girls>Girls 7th Grade Division 2>Gainesville G7-2 Lawhorne,,,20,42,7389805,,
,02/12/2023,11:00 AM,12:15 PM,>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro,Westfield HS-right,Game,>Boys>Boys 8th Grade Division 3>CYA B8-3 Hessell,,,46,55,7388792,,
,02/12/2023,11:00 AM,12:15 PM,>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco,Westfield HS-left ,Game,>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang,,,31,25,7390209,,
,02/12/2023,11:45 AM,1:00 PM,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Bovenzi,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka,,,27,51,7431509,,
,02/12/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt,,,40,54,7387217,,
,02/12/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley,Lewis HS-Main (was lee),Game,>Boys>Boys 8th Grade Division 1>Gainesville B8-1 Dandrea,,,59,35,7387216,,
,02/12/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown,Lee HS-Aux,Game,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Henderson,,,47,58,7388820,,
,02/12/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 2 >Gum Springs B8-2 Smith,South County MS - Main,Game,>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller,from 1- 14 lost Gum Springs,,39,43,7388461,,
,02/12/2023,12:00 PM,1:15 PM,>Boys>Boys 7th Grade Division 3>CYA B7-3 Hackney,Annandale HS-#2,Game,>Boys>Boys 7th Grade Division 3>Annandale B7-3 Gregory,,,25,37,7389082,,
,02/12/2023,12:00 PM,1:15 PM,>Boys>Boys 5th grade Division 1>Vienna B5-1 Simpson,Edison HS - Main,Game,>Boys>Boys 5th grade Division 1>CYA B5-1 Batta,,,29,43,7431365,,
,02/12/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner,Mary Ellen Henderson MS,Game,>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor,,,68,65,7388523,,
,02/12/2023,12:00 PM,1:15 PM,>Boys>Boys 5th grade Division 2>Lee-Mt. Vernon B5-2 Black,Edison HS - Aux,Game,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Harper,,,37,33,7431284,,
,02/12/2023,12:00 PM,1:15 PM,>Boys>Boys 7th Grade Division 3>SYA B7-3 Sorg,Bryant Center,Game,>Boys>Boys 7th Grade Division 3>Herndon B7-3 Starinieri,,,48,35,7389081,,
,02/12/2023,12:15 PM,1:30 PM,>Boys>Boys 8th Grade Division 2 >Gainesville B8-2 Maxwell,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall,,,,,7388512,,
,02/12/2023,12:15 PM,1:30 PM,>Boys>Boys 5th grade Division 2>Reston B5-2 Brooks,West Springfield-#2,Game,>Boys>Boys 5th grade Division 2>Fort Hunt B5-2 Blanton,,,27,52,7431283,,
,02/12/2023,12:15 PM,1:30 PM,>Boys>Boys 7th Grade Division 3>Great Falls B7-3 Conver,Westfield HS-right,Game,>Boys>Boys 7th Grade Division 3>Reston  B7-3 Schlesinger,lost game prior,,44,52,7389079,,"Forgot to take a picture of scorebook, but I believe this is correct (this is what was showing at end of game)."
,02/12/2023,12:15 PM,1:15 PM,>Girls>Girls 8th Grade Division 1>Gainesville G8-1* Hampson,Westfield HS-right,Game,>Girls>Girls 8th Grade Division 1>Burke G8-1 Zahui.,Canceled - Burke forfeit not enough players  ,,2,0,7387782,, entered by CC Burke forfeited 
,02/12/2023,12:15 PM,1:30 PM,>Girls>Girls 6th Grade Division 2>Gainesville G6-2 Hiltner,Westfield HS-left ,Game,>Girls>Girls 6th Grade Division 2>Herndon G6-2 Williams,,,10,11,7390112,,
,02/12/2023,12:20 PM,1:35 PM,>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Harris,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols,DO NOT ENTER SCHOOL BEFOR 12:00 pm!,,33,32,7390037,,
,02/12/2023,1:00 PM,2:15 PM,>Boys>Boys 7th Grade Division 2>Vienna B7- * Leone,Hayfield HS-#2,Game,>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Estenson,,,42,67,7389908,,
,02/12/2023,1:00 PM,2:15 PM,>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker,Hayfield HS-#1,Game,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson,,,45,47,7389693,,
,02/12/2023,1:00 PM,2:15 PM,>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman,,,56,42,7389696,,
,02/12/2023,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Lee,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,,,42,50,7387218,,
,02/12/2023,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis,Lewis HS-Main (was lee),Game,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Love,,,60,48,7388515,,
,02/12/2023,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman,Lee HS-Aux,Game,>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki,,,70,54,7388823,,
,02/12/2023,1:15 PM,2:30 PM,>Boys>Boys 7th Grade Division 2>CYA B7-* Baltazar,South County MS - Main,Game,>Boys>Boys 7th Grade Division 2>Burke B7-* Shouman,,,42,35,7388724,,
,02/12/2023,1:15 PM,2:30 PM,>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 2>Springfield G8-* Allen,,,38,28,7387282,,
,02/12/2023,1:15 PM,2:30 PM,>Girls>Girls 7th Grade Division 2>Arlington G7-2 Scarcella,Annandale HS-#2,Game,>Girls>Girls 7th Grade Division 2>Gainesville G7-2 Lawhorne,,,10,35,7389803,,I think this score is correct but may have to confirm with Gainesville coach
,02/12/2023,1:15 PM,2:30 PM,>Girls>Girls 6th Grade Division 2>Annandale G6-2 Williams,Mary Ellen Henderson MS,Game,>Girls>Girls 6th Grade Division 2>CYA G6-2 Ballam ,scheduler error ,,21,36,7390111,,
,02/12/2023,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 2 >Arlington B8-2+ Davis,Edison HS - Aux,Game,>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball,,,48,72,7388525,,
,02/12/2023,1:15 PM,2:30 PM,>Boys>Boys 6th Grade Division 3>FPYC B6-3 Ragan,Bryant Center,Game,>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm,from 1-14 lost gum Springs ,,31,32,7390199,,
,02/12/2023,1:30 PM,2:45 PM,>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma,,,37,56,7388519,,
,02/12/2023,1:30 PM,2:45 PM,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron,West Springfield-#2,Game,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker,,,49,18,7388822,,
,02/12/2023,1:30 PM,2:45 PM,>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey,Westfield HS-right,Game,>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern,Lost Jackson rear gym,,40,5,7431366,,
,02/12/2023,1:30 PM,2:45 PM,>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Hankins,Westfield HS-left ,Game,>Boys>Boys 6th Grade Division 2>Gainesville B6-2 Siguere,,,31,33,7390518,,
,02/12/2023,1:35 PM,2:50 PM,>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Amouri,,,17,38,7390038,,
,02/12/2023,2:15 PM,3:30 PM,>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones,Hayfield HS-#1,Game,>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas,,,23,38,7389694,,
,02/12/2023,2:15 PM,3:30 PM,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle,Hayfield HS-#2,Game,>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein,,,68,62,7389911,,
,02/12/2023,2:15 PM,3:30 PM,>Girls>Girls 5th grade Division 2>BRYC G5-2  Larson,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 5th grade Division 2>Arlington G5-2 Wishneff,no zone,,18,24,7430977,,
,02/12/2023,2:30 PM,3:45 PM,>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan,Annandale HS-#1,Game,>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui,,,42,29,7387784,,
,02/12/2023,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 2>Vienna B6-2 Powell.,Lewis HS-Main (was lee),Game,>Boys>Boys 6th Grade Division 2>Lee District B6-2 Diffenbach,,,33,34,7390571,,
,02/12/2023,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 3>Lee-Mt. Vernon B7-* Beisner,Lee HS-Aux,Game,>Boys>Boys 7th Grade Division 3>Gainesville B7-  Jackson,,,56,45,7389909,,
,02/12/2023,2:30 PM,3:45 PM,>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray,South County MS - Main,Game,>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary,,,18,7,7390105,,
,02/12/2023,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 1>McLean B7-1 Leggett,Annandale HS-#2,Game,>Boys>Boys 7th Grade Division 1>Arlington B7-1 Lowen,,,63,28,7388726,,
,02/12/2023,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Papadopoulos,Mary Ellen Henderson MS,Game,>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch,,,59,48,7389912,,
,02/12/2023,2:30 PM,3:45 PM,>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Garey,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 1>McLean G8-1 Norton,,,47,36,7387281,,
,02/12/2023,2:30 PM,3:45 PM,>Girls>Girls 8th Grade Division 2>Reston G8-2 Altamirano,Edison HS - Aux,Game,>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman,,,55,35,7387785,,
,02/12/2023,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 3>Burke B6-3 Tucker,Bryant Center,Game,>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.,,,,,7390215,,
,02/12/2023,2:45 PM,4:00 PM,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 2 >Herndon B8-2 Mendelsohn,,,39,50,7388517,,
,02/12/2023,2:45 PM,4:00 PM,>Boys>Boys 5th grade Division 1>SYA B5-1 Ball,West Springfield-#2,Game,>Boys>Boys 5th grade Division 1>Gainesville B5-1 Bauer,,,31,59,7431364,,
,02/12/2023,2:50 PM,4:05 PM,>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery,,,34,17,7390039,,
,02/12/2023,2:50 PM,4:05 PM,>Boys>Boys 5th grade Division 3>DYS B5 -3 Armstrong,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 3>Herndon B5-3 Sevila,Lost Jackson  rear gym due to county closure ,CANCELLED,,,7431472,,
,02/12/2023,3:30 PM,4:45 PM,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,Hayfield HS-#1,Game,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone,,,33,55,7389695,,
,02/12/2023,3:30 PM,4:45 PM,>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos,Hayfield HS-#2,Game,>Boys>Boys 7th Grade Division 2>Arlington B7-2 Parker,,,28,39,7389910,,
,02/13/2023,6:30 PM,7:30 PM,>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>SYA B5-1 Ball,,,41,28,7431370,,
,02/13/2023,6:45 PM,7:45 PM,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti,Bryant Center,Game,>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall,lost Jackson rear ,,69,56,7388430,,
,02/13/2023,7:30 PM,8:45 PM,>Boys>Boys 5th grade Division 1>CYA B5-1 Batta,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey,,,25,31,7431371,,
,02/13/2023,7:50 PM,9:05 PM,>Boys>Boys 8th Grade Division 2 >Herndon B8-2 Mendelsohn,Bryant Center,Game,>Boys>Boys 8th Grade Division 2 >Springfield B8-2 Morrison,Lost Jackson  rear gym due to county closure ,,60,63,7388438,,
,02/14/2023,6:15 PM,7:30 PM,>Boys>Boys 8th Grade Division 2 >Arlington B8-2+ Davis,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma,,,38,56,7388439,,
,02/14/2023,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 2 >Fort Hunt B8-2 Zippel,Bryant Center,Game,>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor,,,54,57,7388431,,
,02/14/2023,7:30 PM,8:45 PM,>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller,,,51,57,7388435,,
,02/14/2023,8:00 PM,9:15 PM,>Boys>Boys 8th Grade Division 2 >Gum Springs B8-2 Smith,Bryant Center,Game,>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein,,,69,43,7388429,,
,02/14/2023,8:45 PM,10:00 PM,>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 3>SYA B8-* White,Lost Jackson rear gym,,53,55,7431489,,
,02/15/2023,6:15 PM,7:30 PM,>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner,Lost Jackson rear gym,,55,40,7388433,,
,02/15/2023,6:45 PM,8:00 PM,>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco,Bryant Center,Game,>Boys>Boys 6th Grade Division 3>Burke B6-3 Tucker,From 1-14 lost gum Springs ,,51,43,7390201,, entered by cc 
,02/15/2023,7:30 PM,8:45 PM,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle,Jackson MS-Front gym,Game,>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Taylor,lost Jackson 1-31,,71,69,7389876,,
,02/15/2023,8:00 PM,9:15 PM,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Arlington G  Sedor,gym issues ,,28,27,7431491,,
,02/15/2023,8:45 PM,10:00 PM,>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Love,Lost Jackson rear gym,,71,55,7388432,,
,02/16/2023,6:45 PM,8:00 PM,>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan,Bryant Center,Game,>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker,lost Annandale 2-18,,58,37,7387792,,
,02/16/2023,8:00 PM,9:15 PM,>Boys>Boys 7th Grade Division 1>Reston  B7-1 Douad,Bryant Center,Game,>Boys>Boys 7th Grade Division 1>McLean B7-1 Leggett,lost Annandale 2-18,,54,65,7388738,,
,02/18/2023,8:45 AM,10:00 AM,>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 1>Reston B6-1 Laureano,use door 11 located back of school,,40,35,7390315,,
,02/18/2023,9:00 AM,10:15 AM,>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions,Liberty MS-#1,Game,>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm,,,37,25,7390221,,
