Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,02/12/2022,2:45 PM,4:00 PM,>Boys>Boys 7th Grade Division 2>CYA B7-2 Atkinson,Lake Braddock 4 far side,Game,>Boys>Boys 7th Grade Division 2>Burke B7-1 DiSilvestro,,,,,7021701,,
,02/12/2022,3:00 PM,10:00 PM,TBD,Hayfield HS-#1,no use,,no use ,,,,7000755,,
,02/12/2022,3:00 PM,10:00 PM,TBD,Hayfield HS-#2,no use,,no use ,,,,7000756,,
7023153,02/12/2022,3:15 PM,4:30 PM,>Girls>Girls 8th Grade Division 2>Vienna G8-2 Amouri,Madison HS-Main,Game,>Girls>Girls 8th Grade Division 2>Reston G8-2 Zeberlein,lost Annandale ,,,,7024390,,
,02/12/2022,3:15 PM,4:30 PM,>Boys>Boys 8th Grade Division 3>Falls Church B8-  Kusic,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Hargadon,,,,,7021567,,
,02/12/2022,3:15 PM,4:30 PM,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Clarke,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>Reston B5-1 Laureano,,,,,7024119,,
,02/12/2022,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 2>McLean B7-2 Ball,Mount Vernon HS #1,Game,>Boys>Boys 7th Grade Division 2>Gum Springs B7-2 Sanders,lost Gum Springs,,,,7022243,,
,02/12/2022,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 1>Lee District CC B7-1 Love,Jefferson HS-#1,Game,>Boys>Boys 7th Grade Division 1>Great Falls B7-1 Goldburg,from 1-16,,,,7021684,,
,02/12/2022,3:15 PM,4:30 PM,>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Klein,Liberty MS-#1,Game,>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon,Lost Hayfield Lost Westfields 1-30,,,,7023814,,
,02/12/2022,3:30 PM,4:45 PM,>Boys>Boys 5th grade Division 1>Fort Hunt B5-1 Casey,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 1>Lee-Mt. Vernon B5- Davis,lost gum Springs ,,,,7053308,,
,02/12/2022,3:45 PM,5:00 PM,>Boys>Boys 7th Grade Division 2>Vienna B7-2 Desenti,Jefferson HS-#2,Game,>Boys>Boys 7th Grade Division 2>Springfield B7-2 Morrison,From 1/29 ,,,,7022175,,
,02/12/2022,4:00 PM,5:15 PM,>Girls>Girls 6th Grade Division 1>Burke G6-1 Jones,Lake Braddock 4 far side,Game,>Girls>Girls 6th Grade Division 1>Arlington G6-1 Kaufman,,,,,7026778,,
7023154,02/12/2022,4:30 PM,5:45 PM,>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker,Madison HS-Main,Game,>Girls>Girls 8th Grade Division 2>SYA G8-2 Langford,lost Annandale ,,,,7024385,,
,02/12/2022,4:30 PM,5:45 PM,>Girls>Girls 8th Grade Division 1>Mt. Vernon G8-1 Marshall,Mount Vernon HS #1,Game,>Girls>Girls 8th Grade Division 1>McLean G8-1 Megas,fr 1-9,,,,7023102,,
7025538,02/12/2022,4:30 PM,5:45 PM,>Boys>Boys 5th grade Division 2>Vienna B5-2 Davis,Bryant Center,Game,>Boys>Boys 5th grade Division 2>Gum Springs B5-2 Cordisco,lost Gum Springs,,,,7026597,,
,02/12/2022,4:30 PM,5:45 PM,>Boys>Boys 7th Grade Division 1>South County B7-1 Miller,Jefferson HS-#1,Game,>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg,from 1-16,,,,7021685,,
,02/12/2022,4:30 PM,5:45 PM,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Loving,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 2>Reston  B6-2 Schlesinger,,,,,7024024,,
,02/12/2022,4:30 PM,5:45 PM,>Boys>Boys 5th grade Division 2>Burke B5-2 Howard,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 2>SYA B5- Chase,,,,,7024114,,
,02/12/2022,5:00 PM,6:15 PM,>Boys>Boys 8th Grade Division 3>CYA B8-3 Carr,Jefferson HS-#2,Game,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Ours,from 1/23,,,,7021891,,
,02/12/2022,5:15 PM,6:30 PM,>Boys>Boys 8th Grade Division 1>Herndon B8-1 Jones,Lake Braddock 4 far side,Game,>Boys>Boys 8th Grade Division 1>Burke B8-1 Concepcion,,,,,7021488,,
7023155,02/12/2022,5:45 PM,7:00 PM,>Girls>Girls 8th Grade Division 2>Burke G8-2 Hill,Madison HS-Main,Game,>Girls>Girls 8th Grade Division 2>McLean G8-2 Hueber,lost Annandale ,,,,7024350,,
,02/12/2022,5:45 PM,7:00 PM,>Boys>Boys 7th Grade Division 1>Lee-Mt. Vernon B7-1 Bosley,Mount Vernon HS #1,Game,>Boys>Boys 7th Grade Division 1>Reston B7-1 Byrnes,,,,,7021714,,
,02/12/2022,5:45 PM,7:00 PM,>Girls>Girls 7th Grade Division 2>Springfield G7-2 Allen,Jefferson HS-#1,Game,>Girls>Girls 7th Grade Division 2>Burke G7-2 Edwards,from 1-16,,,,7026731,,
,02/12/2022,5:45 PM,7:00 PM,>Boys>Boys 7th Grade Division 2>SYA B7-2 Livingston,Bryant Center,Game,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Davis,,,,,7022228,,
,02/12/2022,6:15 PM,7:30 PM,>Boys>Boys 8th Grade Division 2 >Burke B8-2 Mitchell,Jefferson HS-#2,Game,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Choi,,,,,7021562,,
,02/12/2022,6:30 PM,7:45 PM,>Girls>Girls 8th Grade Division 1>CYA G8-1 Brault,Lake Braddock 4 far side,Game,>Girls>Girls 8th Grade Division 1>Burke G8-1 Coutinho,,,,,7023100,,
,02/12/2022,7:00 PM,8:15 PM,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,Madison HS-Main,Game,>Boys>Boys 8th Grade Division 1>Springfield B8-1 Alvarez,from dec Postponed game ,,,,7021456,,
,02/12/2022,7:00 PM,8:15 PM,>Boys>Boys 8th Grade Division 3>Mt. Vernon B8-2 Woodhall,Mount Vernon HS #1,Game,>Boys>Boys 8th Grade Division 3>SYA B8-2 Vickers,from 1-16,,,,7021889,,
,02/12/2022,7:00 PM,8:15 PM,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Gonzalez,Jefferson HS-#1,Game,>Boys>Boys 8th Grade Division 1>Lee District B8-1 Diffenbach,,,,,7021445,,
,02/12/2022,8:15 PM,9:30 PM,>Boys>Boys 8th Grade Division 2 >BRYC B8- Shin,Madison HS-Main,Game,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Lansdowne,from 1-13,,,,7021461,,
,02/13/2022,10:30 AM,11:45 AM,>Girls>Girls 6th Grade Division 1>Arlington G6-1 Kaufman,West Springfield-#2,Game,>Girls>Girls 6th Grade Division 1>McLean G6-1 Mcnicoll,fr 1-9,,,,7026782,,
,02/13/2022,10:30 AM,11:45 AM,>Boys>Boys 8th Grade Division 1>Burke B8-1 Concepcion,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 1>Great Falls B8-1 Brown,from 1-16,,,,7021467,,
7023149,02/13/2022,11:45 AM,1:00 PM,>Girls>Girls 8th Grade Division 2>Burke G8-2 Hill,West Springfield-Main,Game,>Girls>Girls 8th Grade Division 2>SYA G8-2 Langford,,,,,7024351,,
,02/13/2022,11:45 AM,1:00 PM,>Girls>Girls 5th grade Division 1>McLean G5-1 Hazzan,West Springfield-#2,Game,>Girls>Girls 5th grade Division 1>Great Falls G5-1 Lockheed,fr 1-9,,,,7024220,,
,02/13/2022,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 1>McLean B8-1 Jackson,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>Lee District B8-1 Diffenbach,,,,,7021487,,
,02/13/2022,12:00 PM,1:15 PM,>Boys>Boys 7th Grade Division 1>Lee-Mt. Vernon B7-1 Bosley,Edison HS - Main,Game,>Boys>Boys 7th Grade Division 1>SYA  B7-1 Pilon,,,,,7021704,,
,02/13/2022,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 3>Burke B8- 3 Buttrey,Annandale HS-#2,Game,>Boys>Boys 8th Grade Division 3>Annandale B8-3 Juan,,,,,7021909,,
,02/13/2022,12:00 PM,1:15 PM,>Boys>Boys 7th Grade Division 2>Springfield B7-2 Morrison,South County MS - Main,Game,>Boys>Boys 7th Grade Division 2>Gum Springs B7-2 Sanders,,,,,7022226,,
,02/13/2022,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Ours,Edison HS - Aux,Game,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Stewart,,,,,7021908,,
,02/13/2022,12:15 PM,1:30 PM,>Boys>Boys 7th Grade Division 2>Vienna B7-2 Desenti,Mary Ellen Henderson MS,Game,>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Greiner,,,,,7022232,,
,02/13/2022,12:30 PM,1:45 PM,>Boys>Boys 6th Grade Division 2>Fort Belvoir B6-2 Sherm,Bryant Center,Game,>Boys>Boys 6th Grade Division 2>South County B6-2 Brown,,,,,7024030,,
,02/13/2022,1:00 PM,2:15 PM,>Boys>Boys 6th Grade Division 2>Vienna B6-2 Leone,West Springfield-#2,Game,>Boys>Boys 6th Grade Division 2>Herndon B6-2 Mathews,,,,,7024025,,
,02/13/2022,1:00 PM,2:15 PM,>Boys>Boys 5th grade Division 1>CYA B5-1 Lee,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 1>Burke B5-1 Raybon,,,,,7024113,,
,02/13/2022,1:00 PM,2:15 PM,>Boys>Boys 8th Grade Division 1>Springfield B8-1 Alvarez,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 1>Herndon B8-1 Jones,,,,,7021489,,
7023148,02/13/2022,1:00 PM,2:15 PM,>Girls>Girls 8th Grade Division 1>Lee-Mt.Vernon G8-  Henderson,Hayfield HS-#2,Game,>Girls>Girls 8th Grade Division 1>Vienna G8-1 Trotter,,,,,7024359,,
,02/13/2022,1:00 PM,2:15 PM,>Boys>Boys 8th Grade Division 2 >Fort Hunt B8-2 Forti,Hayfield HS-#1,Game,>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor,,,,,7021565,,
,02/13/2022,1:00 PM,2:15 PM,>Boys>Boys 6th Grade Division 1>Reston  B6-1 Douad,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon,from 1-16,,,,7023804,,
,02/13/2022,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Malesky,South Lakes HS Right,Game,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Lansdowne,,,,,7021568,,
,02/13/2022,1:15 PM,2:30 PM,>Boys>Boys 7th Grade Division 1>McLean B7-1 Concepcion,Edison HS - Main,Game,>Boys>Boys 7th Grade Division 1>South County B7-1 Miller,,,,,7021702,,
,02/13/2022,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Hargadon,Annandale HS-#2,Game,>Boys>Boys 8th Grade Division 3>Mt. Vernon B8-2 Woodhall,,,,,7021910,,
,02/13/2022,1:15 PM,2:30 PM,>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Syron,South County MS - Main,Game,>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Zippel,,,,,7022227,,
,02/13/2022,1:15 PM,2:30 PM,>Boys>Boys 7th Grade Division 2>Reston B7-2 Love,South Lakes HS left,Game,>Boys>Boys 7th Grade Division 2>Herndon B7-2 Mendelsohn,,,,,7022231,,
,02/13/2022,1:15 PM,2:30 PM,>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Klein,Edison HS - Aux,Game,>Boys>Boys 6th Grade Division 1>Vienna B6-1 Epps,,,,,7023821,,
,02/13/2022,1:15 PM,2:30 PM,>Girls>Girls 8th Grade Division 1>McLean G8-1 Megas,Annandale HS-#1,Game,>Girls>Girls 8th Grade Division 1>SYA G8-1 Moore,,,,,7023101,,
7025543,02/13/2022,1:30 PM,2:45 PM,>Boys>Boys 5th grade Division 2>Falls Church B5-2 Greiner,Mary Ellen Henderson MS,Game,>Boys>Boys 5th grade Division 2>South County 5-2 Arora,,,,,7026534,,
,02/13/2022,1:45 PM,3:00 PM,>Boys>Boys 5th grade Division 1>Fort Hunt B5-1 Casey,Bryant Center,Game,>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka,,,,,7024111,,
,02/13/2022,2:15 PM,3:30 PM,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Choi,Hayfield HS-#1,Game,>Boys>Boys 8th Grade Division 2 >McLean B8-2 Riggins,,,,,7021566,,
,02/13/2022,2:15 PM,3:30 PM,>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman,West Springfield-#2,Game,>Girls>Girls 5th grade Division 1>Burke G5-1 Warren,,,,,7024221,,
,02/13/2022,2:15 PM,3:30 PM,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Garey,West Springfield-Main,Game,>Girls>Girls 7th Grade Division 1>CYA G7-1 Dowling,,,,,7026704,,
,02/13/2022,2:15 PM,3:30 PM,>Girls>Girls 6th Grade Division 2>SYA G6-2 Smith,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>McLean G6-2 Gupta,,,,,7026823,,
,02/13/2022,2:15 PM,3:30 PM,>Boys>Boys 7th Grade Division 2>McLean B7-2 Ball,Hayfield HS-#2,Game,>Boys>Boys 7th Grade Division 2>Lee-Mt. Vernon B7-2 Henderson,,,,,7022229,,
,02/13/2022,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 1>Great Falls B7-1 Goldburg,Edison HS - Main,Game,>Boys>Boys 7th Grade Division 1>BRYC B7-1 Lee,,,,,7021703,,
,02/13/2022,2:30 PM,3:45 PM,>Boys>Boys 8th Grade Division 3>Great Falls B8-3 Britt,South Lakes HS Right,Game,>Boys>Boys 8th Grade Division 3>Reston B8-3 Legler,,,,,7021907,,
,02/13/2022,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Conver,South Lakes HS left,Game,>Boys>Boys 6th Grade Division 2>Lee-Mt. Vernon B6-2 Beisner,,,,,7024027,,
,02/13/2022,2:30 PM,3:45 PM,>Girls>Girls 8th Grade Division 2>Great Falls G8- Exley,Annandale HS-#1,Game,>Girls>Girls 8th Grade Division 2>Reston G8-2 Zeberlein,,,,,7023099,,
,02/13/2022,2:30 PM,3:45 PM,>Girls>Girls 6th Grade Division 2>BRYC G6-2 Shin,South County MS - Main,Game,>Girls>Girls 6th Grade Division 2>FPYC G6-2 Varner,,,,,7026824,,
7025542,02/13/2022,2:30 PM,3:45 PM,>Boys>Boys 5th grade Division 2>FPYC B5-2 Ragan,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Wilson,,,,,7026548,,
,02/13/2022,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 2>Reston  B6-2 Schlesinger,Edison HS - Aux,Game,>Boys>Boys 6th Grade Division 2>SYA B6- Sorg,,,,,7023823,,
7023147,02/13/2022,2:30 PM,3:45 PM,>Girls>Girls 8th Grade Division 2>Vienna G8-2 Amouri,Annandale HS-#2,Game,>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker,,,,,7024391,,
,02/13/2022,2:45 PM,4:00 PM,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Papadopou,Mary Ellen Henderson MS,Game,>Boys>Boys 6th Grade Division 2>Turnpike B6-2 Taylor,,,,,7024028,,
,02/13/2022,3:00 PM,4:15 PM,>Boys>Boys 5th grade Division 1>Reston B5-1 Laureano,Bryant Center,Game,>Boys>Boys 5th grade Division 1>Lee-Mt. Vernon B5- Davis,,,,,7053311,,
,02/13/2022,3:30 PM,4:45 PM,>Girls>Girls 7th Grade Division 1>Lee District G7-1  Tickner,Hayfield HS-#2,Game,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,,,,,7026703,,
,02/13/2022,3:30 PM,4:45 PM,>Girls>Girls 7th Grade Division 1>Lee-Mt.Vernon G7-1 Breland,West Springfield-Main,Game,>Girls>Girls 7th Grade Division 1>SYA G7-1 Andersen,,,,,7026705,,
,02/13/2022,3:30 PM,4:45 PM,>Boys>Boys 6th Grade Division 2>CYA B6-2 Hackney,West Springfield-#2,Game,>Boys>Boys 6th Grade Division 2>BRYC B6-2 Thanos,,,,,7024026,,
7025492,02/13/2022,3:30 PM,4:45 PM,>Boys>Boys 5th grade Division 2>Turpike B5-2 Ours,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 2>Lee District B5-2 Diffenbach,,,,,7026587,,
,02/13/2022,3:30 PM,4:45 PM,>Boys>Boys 8th Grade Division 1>CYA B8-1 Jones,Hayfield HS-#1,Game,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,,,,,7021564,,
,02/13/2022,3:45 PM,5:00 PM,>Girls>Girls 6th Grade Division 1>CYA G6-1  Walker,South Lakes HS left,Game,>Girls>Girls 6th Grade Division 1>Great Falls G6-1 Wilson,,,,,7026779,,
,02/13/2022,3:45 PM,5:00 PM,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Clarke,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey,,,,,7024112,,
,02/13/2022,3:45 PM,5:00 PM,>Girls>Girls 7th Grade Division 2>Reston G7-2 Eckhardt,South Lakes HS Right,Game,>Girls>Girls 7th Grade Division 2>Burke G7-2 Edwards,,,,,7026739,,
,02/14/2022,6:30 PM,7:45 PM,>Girls>Girls 6th Grade Division 1>CYA G6-1  Walker,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>Arlington G6-1 Kaufman,from 1/29,,,,7026761,,
,02/14/2022,7:45 PM,9:00 PM,>Boys>Boys 8th Grade Division 1>Great Falls B8-1 Brown,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 1>Lee District B8-1 Diffenbach,from 1/29,,,,7021505,,
,02/15/2022,6:15 PM,7:30 PM,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Clarke,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>Burke B5-1 Raybon,Lost Westfields 1-30,,,,7024105,,
,02/15/2022,7:30 PM,8:45 PM,>Girls>Girls 8th Grade Division 2>Great Falls G8- Exley,Jackson MS-Front gym,Game,>Girls>Girls 8th Grade Division 2>Burke G8-2 Hill,from 1-16,,,,7023083,,
,02/15/2022,8:45 PM,10:00 PM,>Boys>Boys 8th Grade Division 2 >BRYC B8- Shin,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 2 >Fort Hunt B8-2 Forti,from 1-16,,,,7021469,,
,02/16/2022,6:15 PM,7:30 PM,>Boys>Boys 6th Grade Division 2>Vienna B6-2 Leone,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 2>Reston  B6-2 Schlesinger,from 1/29,,,,7023982,,
,02/16/2022,7:30 PM,8:45 PM,>Boys>Boys 8th Grade Division 1>CYA B8-1 Jones,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 1>McLean B8-1 Jackson,from 1/29,,,,7021502,,
,02/19/2022,9:00 AM,10:15 AM,>Girls>Girls 5th grade Division 1>Arlington G5-1 Sedor,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 5th grade Division 1>Burke G5-1 Warren,from 1-16,,,,7024181,,
,02/19/2022,9:00 AM,10:15 AM,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Loving,Bryant Center,Game,>Boys>Boys 6th Grade Division 2>CYA B6-2 Hackney,,,,,7023997,,
,02/19/2022,9:00 AM,10:15 AM,>Boys>Boys 6th Grade Division 2>CYA B6- Goodman,Jackson MS rear gym,Game,>Boys>Boys 6th Grade Division 2>Vienna B6-2 Leone,from 1-16,,,,7054131,,
,02/19/2022,9:00 AM,10:15 AM,>Boys>Boys 5th grade Division 1>McLean B5-1 Tallent,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>CYA B5-1 Lee,,,,,7024098,,
,02/19/2022,9:00 AM,10:15 AM,>Girls>Girls 6th Grade Division 2>BRYC G6-2 Shin,Liberty MS-#1,Game,>Girls>Girls 6th Grade Division 2>FPYC G6-2 Varner,,,,,7026804,,
,02/19/2022,10:15 AM,11:30 AM,>Boys>Boys 6th Grade Division 2>SYA B6- Sorg,Bryant Center,Game,>Boys>Boys 6th Grade Division 2>FPYC B6-2 Nickle,,,,,7023806,,
,02/19/2022,10:15 AM,11:30 AM,>Boys>Boys 6th Grade Division 1>Arlington B6-1 Jones,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 1>Vienna B6-1 Epps,,,,,7023829,,
7025493,02/19/2022,10:15 AM,11:30 AM,>Boys>Boys 5th grade Division 2>CYA B5-2 Batta,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Wilson,,,,,7026523,,
,02/19/2022,10:15 AM,11:30 AM,>Boys>Boys 6th Grade Division 1>Reston  B6-1 Douad,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 1>McLean B6- Borelli,,,,,7024001,,
,02/19/2022,10:15 AM,11:30 AM,>Girls>Girls 6th Grade Division 1>Burke G6-1 Jones,Liberty MS-#1,Game,>Girls>Girls 6th Grade Division 1>Great Falls G6-1 Wilson,,,,,7026768,,
7025471,02/19/2022,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 2>Vienna B5-2 Davis,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 2>Turpike B5-2 Ours,fr 12-18 ,,,,7026593,,
7025494,02/19/2022,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 1>BRYC B5- Mitchell,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka,,,,,7026509,,
,02/19/2022,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 1>Lee-Mt. Vernon B5- Davis,Bryant Center,Game,>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey,,,,,7053312,,
,02/19/2022,11:30 AM,12:45 PM,>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Klein,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 1>Fort Hunt B6-1 Estenson,,,,,7023805,,
,02/19/2022,11:30 AM,12:45 PM,>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman,Liberty MS-#1,Game,>Girls>Girls 5th grade Division 1>CYA G5-1 Nichols,,,,,7024183,,
,02/19/2022,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 2>SYA B5- Chase,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 2>Lee District B5-2 Diffenbach,,,,,7024097,,
,02/19/2022,12:45 PM,2:00 PM,>Boys>Boys 7th Grade Division 2>CYA B7-2 Atkinson,Bryant Center,Game,>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Zippel,,,,,7022199,,
,02/19/2022,12:45 PM,2:00 PM,>Girls>Girls 6th Grade Division 2>SYA G6-2 Smith,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 2>McLean G6-2 Gupta,,,,,7026803,,
,02/19/2022,12:45 PM,2:00 PM,>Girls>Girls 6th Grade Division 1>McLean G6-1 Mcnicoll,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 6th Grade Division 1>Arlington G6-1 Kaufman,,,,,7026766,,
,02/19/2022,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 1>Reston B5-1 Laureano,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 1>Burke B5-1 Raybon,,,,,7024095,,
,02/19/2022,2:00 PM,3:15 PM,>Girls>Girls 6th Grade Division 1>CYA G6-1  Walker,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Langone,,,,,7026767,,
,02/19/2022,2:00 PM,3:15 PM,>Boys>Boys 7th Grade Division 2>Burke B7-1 DiSilvestro,Bryant Center,Game,>Boys>Boys 7th Grade Division 2>Gum Springs B7-2 Sanders,from 1-16,,,,7022203,,
,02/19/2022,2:00 PM,3:15 PM,>Girls>Girls 5th grade Division 1>Mt. Vernon G5-1 Duckett,Jackson MS rear gym,Game,>Girls>Girls 5th grade Division 1>Great Falls G5-1 Lockheed,,,,,7024182,,
,02/19/2022,2:15 PM,3:30 PM,>Boys>Boys 8th Grade Division 3>Great Falls B8-3 Britt,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 3>CYA B8-3 Carr,,,,,7021888,,
,02/19/2022,2:15 PM,3:30 PM,>Boys>Boys 7th Grade Division 2>Springfield B7-2 Morrison,Annandale HS-#2,Game,>Boys>Boys 7th Grade Division 2>Reston B7-2 Love,,,,,7022198,,
,02/19/2022,3:00 PM,10:00 PM,TBD,Hayfield HS-#1,no use,,no use ,,,,7070439,,
,02/19/2022,3:00 PM,10:00 PM,TBD,Hayfield HS-#2,no use,,no use ,,,,7070440,,
,02/19/2022,3:15 PM,4:30 PM,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,Madison HS-Main,Game,>Boys>Boys 8th Grade Division 1>Springfield B8-1 Alvarez,,,,,7021471,,
7023135,02/19/2022,3:15 PM,4:30 PM,>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Loving,Mount Vernon HS #1,Game,>Girls>Girls 8th Grade Division 1>Lee-Mt.Vernon G8-  Henderson,from 1-16,,,,7024347,,
7025491,02/19/2022,3:15 PM,4:30 PM,>Boys>Boys 5th grade Division 2>Falls Church B5-2 Greiner,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 2>FPYC B5-2 Ragan,,,,,7026531,,
,02/19/2022,3:15 PM,4:30 PM,>Girls>Girls 7th Grade Division 2>Burke G7-2 Edwards,Jefferson HS-#1,Game,>Girls>Girls 7th Grade Division 1>Lee District G7-1  Tickner,,,,,7070649,,
,02/19/2022,3:15 PM,4:30 PM,>Boys>Boys 6th Grade Division 2>Fort Belvoir B6-2 Sherm,Bryant Center,Game,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Papadopou,,,,,7024002,,
,02/19/2022,3:15 PM,4:30 PM,>Girls>Girls 5th grade Division 1>Vienna G5-1 Brooks,Jackson MS rear gym,Game,>Girls>Girls 5th grade Division 1>Fort Hunt G5-1 Harris,from 1-16,,,,7024184,,
,02/19/2022,3:30 PM,4:45 PM,>Boys>Boys 7th Grade Division 2>BRYC B7-2 Sharma,Annandale HS-#1,Game,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Davis,,,,,7022201,,
,02/19/2022,3:30 PM,4:45 PM,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Hargadon,Annandale HS-#2,Game,>Boys>Boys 8th Grade Division 3>Springfield B8-  Alvarez,,,,,7021890,,
,02/19/2022,4:30 PM,5:45 PM,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Gonzalez,Madison HS-Main,Game,>Boys>Boys 8th Grade Division 1>Lee District B8-1 Diffenbach,,,,,7021470,,
,02/19/2022,4:30 PM,5:45 PM,>Boys>Boys 7th Grade Division 1>Lee-Mt. Vernon B7-1 Bosley,Mount Vernon HS #1,Game,>Boys>Boys 7th Grade Division 1>CYA B7-1 Rosenblatt,from 1-16,,,,7021681,,
7025490,02/19/2022,4:30 PM,5:45 PM,>Boys>Boys 5th grade Division 2>South County 5-2 Arora,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 2>McLean B5-2 Stephenson,,,,,7026581,,
