CsvRow(db_id=7387165, date='2022-11-28', real_date=datetime.datetime(2022, 11, 28, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee Mt. Vernon B8-1 Bosley', opponent='>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley', points=39, against=78, error=False)
CsvRow(db_id=7388504, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein', opponent='>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti', points=47, against=56, error=False)
CsvRow(db_id=7390103, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 6th Grade Division 2>Burke G6-2 Thomas', opponent='>Girls>Girls 6th Grade Division 2>BRYC G6-2 Suddarth', points=6, against=20, error=False)
CsvRow(db_id=7390034, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery', opponent='>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray', points=14, against=17, error=False)
CsvRow(db_id=7390033, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks', opponent='>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan', points=23, against=19, error=False)
CsvRow(db_id=7388723, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 7th Grade Division 1>Gainesville B7-1 Dandrea', opponent='>Boys>Boys 7th Grade Division 1>Arlington B7-1 Lowen', points=57, against=59, error=False)
CsvRow(db_id=7387213, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston', opponent='>Boys>Boys 8th Grade Division 1>Gainesville B8-1 Dandrea', points=36, against=35, error=False)
CsvRow(db_id=7387277, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 8th Grade Division 1>McLean G8-1 Norton', opponent='>Girls>Girls 8th Grade Division 1>Gainesville G8-1* Hampson', points=42, against=29, error=False)
CsvRow(db_id=7389669, date='2023-02-06', real_date=datetime.datetime(2023, 2, 6, 0, 0), team='>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder', opponent='>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman', points=25, against=47, error=False)
CsvRow(db_id=7389670, date='2023-02-06', real_date=datetime.datetime(2023, 2, 6, 0, 0), team='>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker', opponent='>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone', points=44, against=34, error=False)
CsvRow(db_id=7390113, date='2023-02-06', real_date=datetime.datetime(2023, 2, 6, 0, 0), team='>Girls>Girls 6th Grade Division 2>Burke G6-2 Thomas', opponent='>Girls>Girls 6th Grade Division 2>Annandale G6-2 Williams', points=27, against=27, error=False)
CsvRow(db_id=7389671, date='2023-02-06', real_date=datetime.datetime(2023, 2, 6, 0, 0), team='>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin', opponent='>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas', points=21, against=36, error=False)
CsvRow(db_id=7390014, date='2023-02-06', real_date=datetime.datetime(2023, 2, 6, 0, 0), team='>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Harris', opponent='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Amouri', points=16, against=38, error=False)
CsvRow(db_id=7390114, date='2023-02-06', real_date=datetime.datetime(2023, 2, 6, 0, 0), team='>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook', opponent='>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner', points=18, against=49, error=False)
CsvRow(db_id=7390013, date='2023-02-07', real_date=datetime.datetime(2023, 2, 7, 0, 0), team='>Girls>Girls 6th Grade Division 2>McLean G6-2 Morneau', opponent='>Girls>Girls 6th Grade Division 2>SYA G6 -* Johnson', points=7, against=17, error=False)
CsvRow(db_id=7390016, date='2023-02-07', real_date=datetime.datetime(2023, 2, 7, 0, 0), team='>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols', opponent='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks', points=23, against=28, error=False)
CsvRow(db_id=7431363, date='2023-02-07', real_date=datetime.datetime(2023, 2, 7, 0, 0), team='>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka', opponent='>Boys>Boys 5th grade Division 1>Burke B5-1 Jackson', points=41, against=42, error=False)
CsvRow(db_id=7389672, date='2023-02-07', real_date=datetime.datetime(2023, 2, 7, 0, 0), team='>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones', opponent='>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson', points=26, against=44, error=False)
CsvRow(db_id=7390015, date='2023-02-07', real_date=datetime.datetime(2023, 2, 7, 0, 0), team='>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray', opponent='>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan', points=42, against=37, error=False)
CsvRow(db_id=7388702, date='2023-02-07', real_date=datetime.datetime(2023, 2, 7, 0, 0), team='>Boys>Boys 7th Grade Division 1>McLean B7-1 Leggett', opponent='>Boys>Boys 7th Grade Division 1>Reston  B7-1 Douad', points=56, against=76, error=False)
CsvRow(db_id=7431480, date='2023-02-07', real_date=datetime.datetime(2023, 2, 7, 0, 0), team='>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll', opponent='>Boys>Boys 7th Grade Division 3>Lee Mt. Vernon B7-* Beisner', points=44, against=56, error=False)
CsvRow(db_id=7387793, date='2023-02-07', real_date=datetime.datetime(2023, 2, 7, 0, 0), team='>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson', opponent='>Girls>Girls 8th Grade Division 2>CYA G8-2 Raptis', points=2, against=0, error=False)
CsvRow(db_id=7387221, date='2023-02-07', real_date=datetime.datetime(2023, 2, 7, 0, 0), team='>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley', opponent='>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt', points=68, against=29, error=False)
CsvRow(db_id=7390116, date='2023-02-08', real_date=datetime.datetime(2023, 2, 8, 0, 0), team='>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan', opponent='>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary', points=30, against=20, error=False)
CsvRow(db_id=7390115, date='2023-02-08', real_date=datetime.datetime(2023, 2, 8, 0, 0), team='>Girls>Girls 6th Grade Division 2>CYA G6-2 Ballam', opponent='>Girls>Girls 6th Grade Division 2>Turnpike G6-2 Conklin', points=28, against=13, error=False)
CsvRow(db_id=7387795, date='2023-02-08', real_date=datetime.datetime(2023, 2, 8, 0, 0), team='>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker', opponent='>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui', points=29, against=30, error=False)
CsvRow(db_id=7387794, date='2023-02-08', real_date=datetime.datetime(2023, 2, 8, 0, 0), team='>Girls>Girls 8th Grade Division 2>Reston G8-2 Altamirano', opponent='>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan', points=31, against=33, error=False)
CsvRow(db_id=7387796, date='2023-02-08', real_date=datetime.datetime(2023, 2, 8, 0, 0), team='>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman', opponent='>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner', points=24, against=28, error=False)
CsvRow(db_id=7389810, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 7th Grade Division 1>Arlington G7-1 Sedor', opponent='>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin', points=27, against=39, error=False)
CsvRow(db_id=7431273, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 2>CYA B5-2 Goodman', opponent='>Boys>Boys 5th grade Division 2>BRYC B5-2  Shin', points=22, against=42, error=False)
CsvRow(db_id=7431343, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 1>Vienna B5-1 Simpson', opponent='>Boys>Boys 5th grade Division 1>McLean B5-1 Sweeny', points=33, against=54, error=False)
CsvRow(db_id=7390121, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 6th Grade Division 2>CYA G6-2 Ballam', opponent='>Girls>Girls 6th Grade Division 2>Herndon G6-2 Williams', points=28, against=19, error=False)
CsvRow(db_id=7390338, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 6th Grade Division 1>Reston B6-1 Laureano', opponent='>Boys>Boys 6th Grade Division 1>Gainesville B6-1 Torco', points=34, against=51, error=False)
CsvRow(db_id=7431150, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 5th grade Division 1>Arlington G5-1 Robins', opponent='>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman', points=15, against=18, error=False)
CsvRow(db_id=7431276, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 2>Gainesville B5- 2 Bellis', opponent='>Boys>Boys 5th grade Division 2>McLean B5-2 Cecere', points=34, against=39, error=False)
CsvRow(db_id=7431342, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 1>Burke B5-1 Jackson', opponent='>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern', points=51, against=39, error=False)
CsvRow(db_id=7390122, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 6th Grade Division 2>Burke G6-2 Thomas', opponent='>Girls>Girls 6th Grade Division 2>McLean G6-2 Morneau', points=16, against=24, error=False)
CsvRow(db_id=7387791, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 8th Grade Division 1>Gainesville G8-1* Hampson', opponent='>Girls>Girls 8th Grade Division 1>CYA G8-1 Dowling', points=0, against=2, error=False)
CsvRow(db_id=7431277, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 2>Fort Hunt B5-2 Blanton', opponent='>Boys>Boys 5th grade Division 2>Arlington B5 -2 Farrell /Mah', points=47, against=43, error=False)
CsvRow(db_id=7431152, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 5th grade Division 1>BRYC G5-1 Murphy', opponent='>Girls>Girls 5th grade Division 1>McLean G5-1 McNicoll', points=27, against=17, error=False)
CsvRow(db_id=7431278, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 2>FPYC B5-2 Plummer', opponent='>Boys>Boys 5th grade Division 2>Reston B5-2 Brooks', points=48, against=36, error=False)
CsvRow(db_id=7431459, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 3>Herndon B5-3 Sevila', opponent='>Boys>Boys 5th grade Division 3>SYA B5-3  Vickers', points=39, against=37, error=False)
CsvRow(db_id=7390557, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 6th Grade Division 2>Gainesville B6-2 Siguere', opponent='>Boys>Boys 6th Grade Division 2>Vienna B6-2 Powell.', points=27, against=28, error=False)
CsvRow(db_id=7390123, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary', opponent='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks', points=23, against=8, error=False)
CsvRow(db_id=7431345, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka', opponent='>Boys>Boys 5th grade Division 1>Great Falls B5-1 Bovenzi', points=43, against=36, error=False)
CsvRow(db_id=7431346, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey', opponent='>Boys>Boys 5th grade Division 1>SYA B5-1 Ball', points=62, against=36, error=False)
CsvRow(db_id=7431474, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 6th Grade Division 1>BRYC B6-1 Mitchell', opponent='>Boys>Boys 6th Grade Division 1>Turnpike B6- Ours', points=47, against=18, error=False)
CsvRow(db_id=7388521, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Gum Springs B8-2 Smith', opponent='>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins', points=63, against=55, error=False)
CsvRow(db_id=7431458, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 3>Gainesville B5-3  Penn', opponent='>Boys>Boys 5th grade Division 3>Burke B5-3 Hess', points=24, against=27, error=False)
CsvRow(db_id=7390320, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 6th Grade Division 1>McLean B6-1 Tallent', opponent='>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick', points=37, against=49, error=False)
CsvRow(db_id=7430965, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 5th grade Division 2>SYA G5-2 Trullender', opponent='>Girls>Girls 5th grade Division 2>McLean G5-2 Roth', points=18, against=30, error=False)
CsvRow(db_id=7430962, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 5th grade Division 2>Vienna G5-2 Korman', opponent='>Girls>Girls 5th grade Division 2>Lee Mt. Vernon G5-2  Allen', points=22, against=25, error=False)
CsvRow(db_id=7430963, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 5th grade Division 2>Arlington G5-2 Wishneff', opponent='>Girls>Girls 5th grade Division 2>FPYC G5-2 Anderson', points=25, against=6, error=False)
CsvRow(db_id=7388795, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 8th Grade Division 3>Lee Mt. Vernon B8-3 Henderson', opponent='>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown', points=50, against=39, error=False)
CsvRow(db_id=7388735, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg', opponent='>Boys>Boys 7th Grade Division 1>McLean B7-1 Leggett', points=52, against=72, error=False)
CsvRow(db_id=7390217, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm', opponent='>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang', points=41, against=26, error=False)
CsvRow(db_id=7390045, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray', opponent='>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook', points=40, against=10, error=False)
CsvRow(db_id=7390124, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 6th Grade Division 2>SYA G6 -* Johnson', opponent='>Girls>Girls 6th Grade Division 2>Great Falls G6-2 Lonnett/Outlaw', points=20, against=19, error=False)
CsvRow(db_id=7390555, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Casey', opponent='>Boys>Boys 6th Grade Division 2>Arlington B6-2 Romasco', points=48, against=44, error=False)
CsvRow(db_id=7390226, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions', opponent='>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.', points=43, against=24, error=False)
CsvRow(db_id=7387783, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman', opponent='>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker', points=56, against=31, error=False)
CsvRow(db_id=7390044, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols', opponent='>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery', points=24, against=17, error=False)
CsvRow(db_id=7431499, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein', opponent='>Boys>Boys 7th Grade Division 2>Burke B7-* Shouman', points=75, against=45, error=False)
CsvRow(db_id=7387228, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston', opponent='>Boys>Boys 8th Grade Division 1>BRYC B8-1 Lee', points=60, against=53, error=False)
CsvRow(db_id=7388736, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 7th Grade Division 1>South County B7-1 Brown', opponent='>Boys>Boys 7th Grade Division 1>Gainesville B7-1 Dandrea', points=28, against=47, error=False)
CsvRow(db_id=7389809, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 7th Grade Division 2>Reston G7-2 Altamirano', opponent='>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein', points=36, against=34, error=False)
CsvRow(db_id=7430964, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 5th grade Division 2>Annandale G5-2 Anderson', opponent='>Girls>Girls 5th grade Division 2>Gainesville G5-2 Ratcliff', points=20, against=31, error=False)
CsvRow(db_id=7390216, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco', opponent='>Boys>Boys 6th Grade Division 3>Lee Mt. Vernon B6-3 Degenhardt', points=52, against=38, error=False)
CsvRow(db_id=7430961, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 5th grade Division 2>BRYC G5-2  Larson', opponent='>Girls>Girls 5th grade Division 2>DYS G5-2 Ranone', points=10, against=25, error=False)
CsvRow(db_id=7431274, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 2>Great Falls B5-2 Harper', opponent='>Boys>Boys 5th grade Division 2>Manassas Park B5-2 Toth', points=39, against=44, error=False)
CsvRow(db_id=7387219, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee Mt. Vernon B8-1 Bosley', opponent='>Boys>Boys 8th Grade Division 1>Lee District B8-1 Love', points=57, against=60, error=False)
CsvRow(db_id=7390554, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett', opponent='>Boys>Boys 6th Grade Division 2>Springfield B6-2 Osborne', points=26, against=25, error=False)
CsvRow(db_id=7431504, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch', opponent='>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Taylor', points=45, against=50, error=False)
CsvRow(db_id=7390047, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner', opponent='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Amouri', points=44, against=23, error=False)
CsvRow(db_id=7387180, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley', opponent='>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt', points=55, against=41, error=False)
CsvRow(db_id=7390523, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 6th Grade Division 2>South County B6-2 Coleman', opponent='>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim', points=56, against=52, error=False)
CsvRow(db_id=7431344, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Boys>Boys 5th grade Division 1>BRYC B5-1 Webb', opponent='>Boys>Boys 5th grade Division 1>Gainesville B5-1 Bauer', points=48, against=40, error=False)
CsvRow(db_id=7431151, date='2023-02-11', real_date=datetime.datetime(2023, 2, 11, 0, 0), team='>Girls>Girls 5th grade Division 1>DYS G5-1 Samson', opponent='>Girls>Girls 5th grade Division 1>Great Falls G5-1 Rewalt', points=24, against=18, error=False)
